date,addressnumberandstreet,year,month,week,day,year_month,wnvpresent,RESTUANS,PIPIENS,SALINARIUS,TERRITANS,TARSALIS,ERRATICUS,station_ref,station,tavg,preciptotal,stnpressure,avgspeed,raining,misty,humidity,trange,tavg_5ma,trange_5ma,stnpressure_5ma,avgspeed_5ma,humidity_5ma,preciptotal_5ma,tavg_10ma,trange_10ma,stnpressure_10ma,avgspeed_10ma,humidity_10ma,preciptotal_10ma,preciptotal_5sum,raining_5sum,misty_5sum,preciptotal_10sum,raining_10sum,misty_10sum
2007-08-22,"8100  E 91ST ST, Chicago, IL",2007,8,34,3,2007-08,1,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1100  S AVENUE L, Chicago, IL",2007,8,34,3,2007-08,0,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1100  S AVENUE L, Chicago, IL",2007,8,34,3,2007-08,0,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1100  S AVENUE L, Chicago, IL",2007,8,34,3,2007-08,0,0,0,0,1,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1300  S BRANDON, Chicago, IL",2007,8,34,3,2007-08,1,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1300  S BRANDON, Chicago, IL",2007,8,34,3,2007-08,0,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1000  S COTTAGE GROVE, Chicago, IL",2007,8,34,3,2007-08,0,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1000  S COTTAGE GROVE, Chicago, IL",2007,8,34,3,2007-08,0,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1000  S COTTAGE GROVE, Chicago, IL",2007,8,34,3,2007-08,0,1,0,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1200  S DOTY AVE, Chicago, IL",2007,8,34,3,2007-08,1,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1200  S DOTY AVE, Chicago, IL",2007,8,34,3,2007-08,0,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1300  S MACKINAW, Chicago, IL",2007,8,34,3,2007-08,0,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1300  S MACKINAW, Chicago, IL",2007,8,34,3,2007-08,0,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1000  S STONY ISLAND AVE, Chicago, IL",2007,8,34,3,2007-08,1,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1000  S STONY ISLAND AVE, Chicago, IL",2007,8,34,3,2007-08,1,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1000  S STONY ISLAND AVE, Chicago, IL",2007,8,34,3,2007-08,0,0,0,0,1,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1300  S TORRENCE AVE, Chicago, IL",2007,8,34,3,2007-08,1,0,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-22,"1300  S TORRENCE AVE, Chicago, IL",2007,8,34,3,2007-08,0,1,1,0,0,0,0,2,2,80.0,0.88,29.29,8.4,1,1,71.5791170727178,20,72.0,12.0,29.308,6.959999999999999,79.69038880883247,0.624,73.2,12.4,29.329,7.17,72.63452766281777,0.44000000000000006,3.12,4.0,4.0,4.4,6.0,7.0
2007-08-24,"1000  E 67TH ST, Chicago, IL",2007,8,34,5,2007-08,1,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  E 67TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  E 67TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,0,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  N CENTRAL PARK DR, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  N CENTRAL PARK DR, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  S CALIFORNIA AVE, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  S CALIFORNIA AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  W 95TH ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1000  W 95TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S ARTESIAN AVE, Chicago, IL",2007,8,34,5,2007-08,1,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S ARTESIAN AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  W ROOSEVELT, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  W ROOSEVELT, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S CALIFORNIA, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S CALIFORNIA, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S PEORIA ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S PEORIA ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S STATE ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  S STATE ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  W CHICAGO, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1100  W CHICAGO, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1200  W GREENLEAF AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,1,1,75.0,0.24,29.11,7.1,1,0,76.18653608667044,11,76.8,15.6,29.169999999999998,8.0,76.98060495692914,0.774,73.0,13.3,29.238999999999997,7.38,75.38900068072537,0.5519999999999999,3.87,4.0,3.0,5.52,7.0,6.0
2007-08-24,"1400  N HUMBOLDT DR, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1400  N HUMBOLDT DR, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1500  N LONG AVE, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1500  N LONG AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1500  W WEBSTER AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1500  W WEBSTER AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,0,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1700  N PULASKI RD, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1700  N PULASKI RD, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1700  W 95TH ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1700  W 95TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"1800  W FARWELL AVE, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,1,1,75.0,0.24,29.11,7.1,1,0,76.18653608667044,11,76.8,15.6,29.169999999999998,8.0,76.98060495692914,0.774,73.0,13.3,29.238999999999997,7.38,75.38900068072537,0.5519999999999999,3.87,4.0,3.0,5.52,7.0,6.0
2007-08-24,"1800  W LELAND AVE, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2000  E 111TH ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2000  E 111TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2100  N LAWLER AVE, Chicago, IL",2007,8,34,5,2007-08,1,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2100  N STAVE ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2100  N STAVE ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  N CANNON DR, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  N CANNON DR, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 113TH ST, Chicago, IL",2007,8,34,5,2007-08,1,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 113TH ST, Chicago, IL",2007,8,34,5,2007-08,1,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 51ST ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 51ST ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 69TH ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 69TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 89TH ST, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 89TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 89TH ST, Chicago, IL",2007,8,34,5,2007-08,0,1,0,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2200  W 89TH ST, Chicago, IL",2007,8,34,5,2007-08,0,0,0,0,1,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2500  S MILLARD AVE, Chicago, IL",2007,8,34,5,2007-08,1,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2500  S MILLARD AVE, Chicago, IL",2007,8,34,5,2007-08,0,1,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
2007-08-24,"2500  S THROOP, Chicago, IL",2007,8,34,5,2007-08,0,0,1,0,0,0,0,2,2,75.0,0.2,29.16,7.3,1,1,76.18653608667044,12,76.8,15.0,29.226,7.340000000000001,77.24778191112863,0.7060000000000001,73.7,12.5,29.293,7.139999999999999,75.01189248450301,0.611,3.5300000000000002,4.0,5.0,6.109999999999999,7.0,8.0
